node1,node2,weight
321556,1157542,3
321556,1163724,2
321695,1385586,4
321695,1531598,142
321789,11854,22
321789,77968,3
321789,329307,17
321789,501804,10
321789,645879,5
321789,835818,7
321789,1040663,1
321789,1257495,1
321789,1412143,1
321789,1571053,4
321928,1196842,12
321928,1550569,1
322004,68266,3
322004,325635,4
322004,400112,1
322004,804680,3
322004,830075,1
322004,1273899,3
322004,1411634,1
322078,903494,1
322078,1307188,1
322078,1564764,3
322274,466587,1
322274,1151568,1
322274,1564632,6
322481,1023943,1
322481,1455375,35
322561,294281,3
322561,1495218,44
322670,542727,3
322670,1235864,1
322670,1401201,2
322881,54825,6
322881,263492,1
322881,516012,1
322881,943821,12
322881,1028348,8
322943,1222839,4
323030,219698,1
323030,454804,3
323030,1415686,2
323111,113909,3
323111,193668,23
323111,263620,1
323111,569509,8
323111,1425932,2
323111,1433562,3
323111,1565579,10
323161,106038,24
323161,216315,25
323161,243249,24
323161,434348,2
323161,612565,5
323161,760182,1
323161,937070,2
323161,1055302,1
323161,1191916,2
323161,1262219,8
323161,1292886,1
323161,1294355,1
323161,1338486,2
323161,1346103,1
323161,1360494,17
323161,1422026,7
323161,1431269,18
323193,220131,3
323193,368163,1
323193,1325687,5
323193,1553024,13
323213,1101943,55
323327,217969,2
323327,253388,1
323327,305710,4
323327,764917,1
323327,1429495,10
323327,1518285,2
323600,137334,4
323600,1269351,1
323853,1390801,1
324496,882422,1
324496,1562831,1
324553,16881,7
324553,790544,1
324553,1524124,5
324818,3504,4
324818,1152770,4
324818,1203522,4
324877,4523,1
324877,240621,5
324877,384419,1
324877,393000,1
324877,395566,1
324877,473191,1
324877,484526,1
324877,503051,2
324877,978627,14
324877,985552,1
324877,1265600,23
324877,1376045,1
324877,1554248,4
325021,368163,1
325445,1185022,7
325635,68266,2
325635,124719,1
325635,327514,1
325635,601477,1
325635,625243,8
325635,712705,1
325635,804680,1
325635,830075,2
325635,1018006,5
325635,1367016,2
325635,1411274,1
325635,1411634,4
325635,1477747,4
325827,101817,2
325827,161830,1
325827,203265,1
325827,247934,1
325827,319557,5
325827,351154,1
325827,457527,1
325827,554817,1
325827,573034,1
325827,720915,1
325827,746130,8
325827,774135,3
325827,882422,2
325827,986347,2
325827,1061290,3
325827,1073371,2
325827,1206395,1
325827,1374019,6
326059,150165,21
326059,1327317,13
326444,1016326,7
326444,1102514,2
326534,335930,11
326534,491219,1
326534,1352618,6
326534,1528207,2
326993,329731,1
326993,832165,12
326993,1347493,2
326993,1487823,5
327514,68266,2
327514,229363,1
327514,325635,1
327514,566185,16
327514,701596,6
327514,804680,10
327514,882374,12
327514,889441,4
327514,971409,20
327514,995026,18
327514,1018108,1
327514,1116584,2
328069,235454,4
328069,776769,4
328069,798991,6
328130,821666,53
328130,1387977,19
328365,37467,5
328365,345467,33
328365,382836,1
328365,391769,16
328365,763414,34
328365,1527679,1
328678,234772,6
328678,1100478,1
328678,1278488,2
329296,368593,1
329296,539765,139
329307,11854,34
329307,169171,1
329307,290801,5
329307,321789,17
329307,388315,2
329307,445704,1
329307,501804,2
329307,535428,15
329307,645879,22
329307,687338,7
329307,766788,3
329307,804991,1
329307,812127,3
329307,820906,4
329307,835818,16
329307,853623,5
329307,965375,23
329307,1007050,17
329307,1041796,8
329307,1128462,1
329307,1257495,6
329307,1301553,4
329307,1511370,8
329731,194576,5
329731,217709,2
329731,237628,2
329731,326993,1
329731,336455,1
329731,625619,53
329731,756614,9
329731,1203522,4
329731,1209831,1
329731,1306257,3
329731,1349506,1
329731,1436707,2
329731,1535024,6
329731,1544412,15
329779,353379,1
329853,607898,2
329853,1001115,21
329853,1355637,1
330361,122837,3
330361,291073,1
330388,83496,3
330388,151879,22
330388,535940,5
330388,1033579,17
330396,40349,7
330396,308282,1
330396,445478,2
330396,520373,1
330396,620203,7
330434,29239,1
330434,182551,1
330434,310191,6
330434,388315,2
330434,406295,2
330434,441176,1
330434,465256,3
330434,470379,3
330434,591389,1
330434,672474,67
330434,720696,2
330434,766788,14
330434,804991,10
330434,835818,18
330434,1046888,3
330434,1128462,7
330434,1165757,2
330434,1246380,1
330434,1332884,27
330434,1451178,1
330434,1583082,2
330558,1197,8
330558,782221,2
330558,932145,1
330558,1511928,13
330714,187498,2
330714,727854,1
330714,924418,64
330843,12595,27
330843,1499454,5
331030,882369,2
331030,1001115,1
331070,364867,4
331070,868213,5
331070,974037,1
331070,1496416,1
331169,238197,2
331169,689239,13
331169,1539280,1
331595,280694,17
331595,468023,18
331595,961870,1
331595,1503919,1
331596,806265,13
331596,1294578,1
331596,1435918,1
331969,30288,1
332002,198901,1
332002,708077,1
332002,1400917,6
332002,1405321,6
332174,805183,1
332177,53785,1
332177,496727,1
332247,151451,1
332247,284135,13
332247,518250,5
332247,755929,10
332247,1198251,3
332247,1261806,2
332247,1264013,2
332247,1339474,1
332247,1465435,2
332247,1495218,6
332433,687348,1
332433,740648,30
332433,1206968,1
332456,259706,24
332456,446702,25
332456,762491,1
332456,844991,4
332505,315848,10
332505,1288670,51
332505,1297375,48
333051,1565057,1
333098,118227,1
333098,796947,4
333098,1018006,10
333098,1132763,36
333116,190662,1
333116,672474,1
333116,778891,4
333335,66526,15
333335,420913,60
333335,512097,2
333480,814543,3
333528,354107,2
333528,760090,7
333528,1554882,2
333638,48891,2
334131,248297,2
334131,1231448,1
334196,6410,1
334196,1070909,3
334401,384983,8
334401,1427471,2
334648,375875,1
334648,476421,39
334648,768646,5
334761,1442363,1
335273,649550,11
335732,421806,4
335732,1484194,1
335776,1578609,5
335835,309698,1
335835,585744,2
335835,823144,2
335835,842229,1
335835,870785,2
335930,238716,6
335930,326534,12
336095,135502,3
336095,420908,1
336095,1052335,1
336095,1439677,1
336280,687974,5
336296,64826,1
336296,184305,12
336296,353525,3
336296,559028,1
336296,1345936,7
336358,124719,1
336358,1411634,3
336455,194576,1
336455,329731,1
336455,1349506,1
336455,1535024,2
336455,1544412,3
336589,657503,2
336954,16316,1
336954,501804,20
336963,254597,22
337431,33375,1
337431,59622,2
337431,183368,1
337431,246162,4
337431,266195,9
337431,267767,4
337431,495689,4
337431,512097,1
337431,553916,1
337431,615307,58
337431,699212,3
337431,749341,1
337431,790701,1
337431,823144,1
337431,833605,1
337431,880423,7
337431,942836,1
337431,1052244,1
337431,1063796,5
337431,1067247,9
337431,1074729,2
337431,1192703,1
337431,1229870,1
337431,1330910,3
337431,1348178,1
337431,1381777,5
337431,1420317,1
337431,1537917,1
337647,67896,5
337647,684927,10
337647,882412,110
337647,990603,9
337647,1071082,2
337647,1482118,18
337779,10332,1
337779,80724,1
337779,156114,3
337779,240621,4
337779,256578,5
337779,379762,3
337779,395566,1
337779,454710,2
337779,503051,4
337779,536119,9
337779,653544,8
337779,736671,4
337779,811964,2
337779,948985,1
337779,1041716,1
337779,1110503,1
337779,1135279,4
337779,1168858,33
337779,1191916,1
337779,1331495,35
337779,1420488,19
337779,1469686,5
337779,1478992,4
337779,1488336,5
337977,217545,1
337977,476288,1
338103,1378519,1
338403,446833,1
338403,595410,12
338895,150032,2
338898,169179,18
338898,1392460,12
338936,223372,6
338936,245554,5
338936,655422,2
339112,245163,1
339112,1050473,1
339112,1387406,1
339251,1177720,3
339252,14382,2
339252,87029,2
339252,740246,4
339266,294612,1
339266,295154,48
339266,504119,1
339266,805053,5
339266,900866,31
339266,1336876,9
339266,1360901,8
339266,1558186,5
339502,94205,27
339855,735396,1
340085,31567,28
340172,1078038,8
340172,1116584,9
340172,1481600,16
340433,87569,7
340433,580787,45
340433,773322,4
340629,871296,37
340760,940608,3
340815,349794,2
340815,709062,12
340815,735348,1
340878,86623,12
340878,1141172,2
341213,604901,1
341213,1512960,3
341549,257551,1
341670,30632,10
341670,404572,2
341670,625639,5
341670,855712,13
341670,963887,70
341670,976064,24
341670,1056776,1
341670,1183395,2
341670,1291709,5
341670,1554289,1
341686,138803,22
341686,390846,5
341686,765885,2
341715,1210668,9
341826,905766,3
341826,1114229,1
341826,1219478,4
341826,1415988,1
341826,1484949,48
341830,1481526,2
341830,1587347,2
341876,180991,1
341876,866964,32
341878,243082,10
341878,260677,19
341931,56866,2
342247,34176,1
342247,204978,1
342378,68616,35
342378,256578,10
342378,862707,2
342378,1313410,1
342378,1437830,35
342378,1488336,1
342403,379894,1
343129,633259,92
344114,80918,5
344114,481877,96
344193,266696,21
344193,487256,10
344193,1587347,1
344388,129957,9
344388,664774,5
344388,1169085,10
344968,147066,11
344968,277913,1
344968,382984,8
344968,502251,4
344968,567054,3
344968,801705,7
344968,906660,10
344968,1129290,20
344968,1129772,1
344968,1141728,5
344968,1459583,17
344968,1464746,5
344968,1551084,5
345037,315408,1
345037,383444,1
345437,1438224,1
345437,1481253,2
345467,328365,32
345467,391769,2
345641,795822,1
345641,1212527,68
345641,1477342,2
346016,471399,2
346016,1405013,1
346016,1462803,1
346137,395566,1
346137,1376926,1
347965,93231,32
347965,288611,2
347965,826846,1
347965,1264584,3
348519,253422,51
348519,469257,1
348519,1169690,16
348567,368673,18
348567,422754,1
349794,340815,2
350126,852143,1
350965,776464,1
350965,1224377,1
350965,1413315,1
350965,1433562,11
351070,148768,4
351070,442004,1
351070,652838,1
351070,665640,18
351070,1119729,1
351154,24108,3
351154,101817,1
351154,161830,1
351154,242972,1
351154,247934,1
351154,319557,1
351154,430097,1
351154,457527,4
351154,500471,1
351154,585183,4
351154,746130,14
351154,774135,1
351154,779194,1
351154,883275,5
351154,985575,1
351154,1006458,5
351154,1452844,1
351154,1462731,1
351154,1559115,1
351288,107424,4
351288,633700,5
351288,1300198,1
351288,1362953,2
351288,1365874,1
351288,1511139,1
351389,929429,1
351389,933902,32
351623,425121,20
351623,925883,43
351932,15355,3
351932,114437,1
351932,147066,1
351932,151451,3
351932,205728,22
351932,223282,2
351932,623579,1
351932,665369,10
351932,791937,7
351932,851053,20
351932,1007004,4
351932,1193048,3
351932,1339675,5
351932,1358950,8
351932,1379246,2
351932,1551084,1
352043,749341,1
352043,790701,1
352339,118117,3
352339,158372,1
352339,827202,4
352339,1183721,2
352613,82530,1
352613,303542,1
352613,389079,1
352613,406832,1
352613,863929,13
352613,883275,1
352613,1017970,1
352613,1018063,2
352613,1035639,2
352613,1094088,6
352613,1098047,1
352613,1576255,3
352832,1382293,2
352941,167713,12
352941,1271477,1
353257,284351,1
353257,306697,1
353257,911172,3
353257,1573651,1
353307,129548,1
353307,513318,11
353307,749923,1
353307,1094533,1
353379,289547,13
353379,329779,1
353379,915287,3
353525,336296,3
353808,52921,6
353808,277913,1
353808,591707,4
353808,1105713,4
353808,1379246,2
353808,1551084,3
353818,77185,1
353818,147472,1
353818,725458,3
353818,981753,1
353818,1167765,1
354107,63827,1
354107,67497,8
354107,155987,3
354107,191801,4
354107,292218,1
354107,333528,2
354107,388315,2
354107,457693,2
354107,535428,3
354107,869232,1
354107,880423,1
354107,962111,1
354107,989434,3
354107,1026441,1
354107,1063796,1
354107,1110874,1
354107,1183717,1
354107,1329754,2
354107,1356292,1
354107,1403213,1
354129,506759,2
354129,1418337,4
354493,383465,1
354493,606620,2
354493,683457,2
354493,1433912,17
354616,1366,4
354616,98626,6
354616,108110,4
354616,175513,1
354616,181697,2
354616,228289,1
354616,269784,4
354616,366097,2
354616,392886,5
354616,460372,3
354616,466123,1
354616,944246,4
354616,1097459,2
354616,1115669,7
354616,1178233,2
354616,1269219,1
354616,1341525,7
354616,1419451,18
354616,1476360,1
354616,1491295,1
354655,509920,1
354677,762864,1
354813,413767,1
354813,1441446,1
355032,14218,2
355032,1579057,1
355128,640873,1
355128,785215,2
355128,1094164,14
355136,1049647,16
355161,1295423,13
355161,1343338,2
355161,1345746,1
355180,606884,2
355682,320116,1
355682,835818,24
355682,962111,6
355682,1026441,52
355682,1046888,1
355682,1533760,11
356232,5065,1
356232,940630,1
356444,356444,1
356444,559386,1
356444,1045631,1
356444,1188719,20
356836,26927,19
356836,1503146,19
356840,1482118,69
357342,138507,1
357342,210692,2
357342,297054,4
357342,1224377,5
357342,1433562,3
357461,75226,1
357461,368163,1
357461,730377,21
357461,1139608,3
357690,628294,2
357814,183405,2
357814,544230,5
357814,887651,1
357866,97672,1
357866,119560,1
357866,161830,1
357866,172103,2
357866,182936,4
357866,201203,1
357866,286511,1
357866,319557,3
357866,402555,2
357866,438893,8
357866,448071,1
357866,461118,57
357866,585183,1
357866,781666,2
357866,854884,6
357866,1006458,2
357866,1052335,1
357866,1183717,1
357866,1206395,3
357866,1420987,8
357866,1438224,1
357866,1467392,7
358198,434463,3
358198,824569,1
358198,1516751,2
358550,473525,2
358550,967495,1
358755,627025,10
359070,846454,11
359070,1000266,1
359070,1083319,20
359070,1149202,3
359070,1332330,1
359070,1377649,5
359070,1406365,3
359070,1488537,1
359108,839192,1
359170,137540,4
359170,277913,1
359170,514518,13
359170,580906,1
359170,886736,4
359170,1034542,1
359368,217709,2
359368,919587,3
359368,973526,3
359368,1047468,56
359368,1350904,20
359368,1572908,33
360141,395567,1
360141,643444,8
360141,1161077,4
360368,142897,25
360368,784467,1
360368,923993,17
360368,1212811,1
360368,1524124,30
360455,172104,1
360455,1270558,1
360938,208684,14
360938,461118,2
360938,882422,1
360938,1559115,4
361098,419473,1
361098,1094461,14
361766,606495,1
362136,199535,30
362136,1565579,14
362662,602456,25
362662,1484512,1
363288,308282,1
363288,1407998,1
363598,246288,6
363598,383187,2
363598,383390,7
363598,389055,4
363598,567054,13
363598,661143,1
363598,785689,3
363598,1007004,4
363598,1058639,9
363598,1071915,1
363598,1413579,32
363598,1499403,5
363598,1560345,1
363991,509623,1
363991,612133,1
364689,1335,3
364689,434010,4
364689,498159,5
364689,645906,1
364689,761339,2
364689,1058999,5
364689,1131934,3
364689,1146144,2
364689,1200643,4
364689,1234820,2
364689,1346236,1
364689,1539280,2
364729,1294626,1
364867,331070,4
364867,612565,2
364867,1338500,1
365053,27960,1
365053,1152462,30
365248,645649,10
365248,1482274,2
365820,118117,11
365909,242133,5
365909,753909,6
365909,990596,4
366097,22291,12
366097,98626,5
366097,175513,1
366097,238907,2
366097,269784,3
366097,354616,2
366097,502510,1
366097,675035,1
366097,715607,11
366097,746708,1
366097,997221,1
366097,1419451,1
366097,1434505,1
366097,1476360,10
366345,537414,3
366345,583714,21
366345,604045,1
366345,639506,1
366345,708077,2
366345,1582841,1
367115,744364,1
367115,1236797,1
367202,1211190,31
367202,1560103,1
367269,103873,2
367269,123372,32
367269,368184,7
367269,710986,1
367269,798202,5
367269,1176618,13
367269,1191090,3
367269,1420398,1
367777,11854,5
368005,1231933,2
368125,1025998,68
368125,1414699,1
368156,86447,3
368163,7534,1
368163,104370,35
368163,221682,2
368163,231530,2
368163,247366,1
368163,261056,1
368163,323193,1
368163,325021,1
368163,357461,1
368163,377421,5
368163,390846,1
368163,455071,1
368163,465557,2
368163,516012,1
368163,687935,2
368163,708177,2
368163,731522,4
368163,752726,1
368163,759573,3
368163,762577,1
368163,782221,2
368163,962036,1
368163,973670,1
368163,997385,3
368163,1052200,1
368163,1063911,2
368163,1082711,2
368163,1102287,2
368163,1138109,1
368163,1149202,2
368163,1218103,1
368163,1222728,1
368163,1299770,1
368163,1335045,2
368163,1429495,2
368163,1468228,2
368163,1514720,1
368163,1520717,1
368163,1520758,1
368163,1534204,1
368163,1551756,2
368163,1576276,1
368163,1580483,1
368184,11577,1
368184,155987,1
368184,256412,3
368184,273738,1
368184,367269,19
368184,443390,1
368184,492364,13
368184,536082,1
368184,592095,2
368184,595272,10
368184,736047,1
368184,996197,1
368184,1197546,1
368184,1275398,1
368184,1353435,2
368184,1363869,4
368184,1451863,1
368184,1484194,5
368190,152997,3
368190,395566,3
368190,415904,2
368190,559484,1
368190,1110503,1
368190,1469686,18
368348,1188220,1
368377,42089,2
368377,98626,2
368377,181697,1
368377,269784,1
368377,289969,1
368377,466123,1
368377,826959,5
368377,902245,6
368377,1341525,2
368377,1491295,9
368593,329296,1
368593,539765,17
368593,559743,13
368673,188087,6
368673,348567,18
368673,422754,10
368673,851986,4
368841,1128322,84
368862,211071,1
368862,776184,2
369086,438221,3
369086,1400811,17
369153,993215,3
369231,151525,2
369231,1199426,3
369794,141816,4
369794,155879,2
369794,388315,1
370082,1115676,1
370082,1196718,33
370110,1539240,30
370134,1017272,4
370589,277489,1
370589,708177,1
370703,1203150,20
370902,1365874,89
371188,303837,1
371188,319557,4
371188,1498748,2
371874,1055008,2
371874,1393580,1
371874,1462731,1
371970,221649,102
371970,1148646,2
371970,1302482,4
371970,1549809,2
372114,130556,8
372114,1486502,14
372570,764516,7
372612,708143,1
373038,32956,1
373038,113469,1
373038,304208,1
373038,744364,2
373038,883851,3
373038,1077760,2
373038,1191201,1
373038,1191476,30
373038,1331475,1
373038,1394242,1
373038,1401081,2
373381,255925,3
373381,410266,2
373381,522804,3
373381,1146204,28
373609,477121,4
373609,1505503,14
373609,1550594,10
374025,565129,2
374025,823144,2
374025,917204,1
374025,942836,1
374025,1025998,1
374025,1238474,7
374025,1309629,1
374025,1537917,2
374028,797152,7
374330,7534,1
374330,433825,12
374330,767630,1
374330,879703,47
374330,886298,2
374330,1287043,1
374336,135239,1
374336,255925,4
374336,421088,1
374336,694526,2
374336,904284,3
374336,1154230,1
374336,1191339,62
374336,1292614,1
374336,1303792,2
374336,1413318,1
374336,1531685,1
374600,587433,1
374600,1408861,1
374638,207115,24
374638,236163,7
374638,583259,1
374638,593122,19
374638,744478,75
374638,1581224,6
374956,113909,3
374956,1504921,1
375194,243927,1
375194,573369,24
375194,965375,2
375194,1008718,2
375194,1172622,1
375194,1356292,3
375585,399912,11
375585,754902,1
375875,334648,1
375875,788252,2
375875,1535313,3
375899,1297647,1
375910,126389,2
375910,671840,1
375910,709062,2
375910,1213324,3
376027,62590,1
376168,303542,1
376168,406832,1
376168,479047,2
376168,827609,4
376168,908975,1
376168,1017970,2
376168,1191476,3
376168,1488294,3
376490,977581,9
376490,1004538,1
376930,597278,5
376930,1079283,2
376936,175513,3
376936,1341525,1
377154,396157,36
377154,542856,1
377380,550928,89
377380,1078749,10
377421,104370,1
377421,368163,5
377421,552944,1
377758,460860,1
377758,1387473,2
377874,104649,3
377874,200352,2
377874,380506,1
377874,586031,2
377874,661182,1
377874,1058920,8
377874,1122008,4
378099,588434,6
378099,1177912,5
378360,572763,10
378360,677002,13
378774,455892,10
378774,737868,14
378808,10922,3
378808,536167,1
378808,706425,2
379342,11854,1
379342,29239,1
379342,87705,2
379342,169171,2
379342,199766,2
379342,535428,2
379342,544269,3
379342,647956,110
379342,667166,1
379342,693740,10
379342,755709,4
379342,804991,3
379342,820906,9
379342,962111,1
379342,1165757,1
379342,1306188,1
379342,1329754,8
379342,1403213,1
379342,1451178,2
379342,1486245,12
379342,1511370,1
379342,1580675,1
379369,303542,1
379369,750223,1
379369,908975,2
379369,1017907,1
379369,1564452,2
379446,589843,1
379588,311647,4
379588,1055766,15
379644,828373,1
379644,1380507,1
379762,4523,1
379762,80724,2
379762,152709,1
379762,242972,1
379762,393000,2
379762,395566,2
379762,600665,1
379762,613299,7
379762,616316,1
379762,985552,2
379762,1041716,1
379762,1139067,7
379762,1331495,3
379762,1403796,1
379762,1416131,5
379762,1420488,1
379762,1439677,2
379762,1478992,7
379762,1569672,1
379894,342403,1
379894,602700,26
379917,35003,23
379917,630565,1
379917,1340261,3
380462,1302893,1
380462,1491534,9
380506,377874,7
380506,937446,1
381315,4623,9
381315,116669,1
381315,151451,2
381315,246288,2
381315,389055,7
381315,411862,5
381315,688506,1
381315,732094,29
381315,785689,1
381315,815309,41
381315,1053503,22
381315,1058639,3
381315,1174918,5
381315,1255751,7
381315,1281651,7
381315,1324064,1
381315,1345274,21
381315,1413579,17
381315,1440786,1
381315,1476233,2
381315,1482802,1
381315,1556835,2
381315,1557613,22
381386,111020,50
381386,200352,22
381386,263625,31
381386,742209,10
381386,782731,1
381386,880423,3
381386,907132,3
381386,1203672,4
381646,730377,5
381646,1461577,113
381868,1120241,2
381868,1199999,10
381882,571580,1
381882,1253917,3
382836,156665,19
382836,235454,3
382836,267335,2
382836,524083,1
382836,579622,1
382836,699461,1
382836,726480,1
382836,761246,1
382836,892441,8
382836,985575,1
382836,1082316,1
382836,1263341,20
382836,1264895,3
382836,1301553,1
382836,1439677,1
382836,1486568,2
382958,1564062,5
382975,226900,5
382975,288204,1
382975,661182,1
382975,1471854,1
382984,147066,1
382984,256671,4
382984,265970,3
382984,344968,3
382984,419644,4
382984,438978,7
382984,1463616,6
382984,1464746,6
382984,1551084,12
383037,536987,23
383187,363598,2
383187,383390,1
383187,389055,2
383187,1413579,7
383187,1463616,7
383390,363598,7
383390,383187,1
383390,389055,3
383390,785689,3
383390,1058639,4
383390,1071915,1
383390,1230593,1
383390,1288149,1
383390,1413579,10
383390,1440786,4
383390,1463616,3
383390,1560345,1
383444,244676,24
383444,345037,1
383444,1329304,1
383465,71321,3
383465,354493,1
383465,606620,3
383572,191662,1
383572,668347,6
383572,1275794,1
383572,1449237,73
383674,1203883,2
384014,10568,1
384014,161156,85
384014,426775,2
384014,1157110,2
384173,3172,4
384419,500779,1
384419,536119,1
384419,736671,2
384419,948985,1
384419,1109907,1
384419,1507159,1
384895,1578829,6
384983,334401,8
385021,318107,10
385021,324496,2
385021,1183721,2
385290,198901,2
385290,621537,1
385290,1528259,1
385506,142897,29
385506,410087,10
385566,184693,2
385566,890972,2
385566,904522,4
385623,430673,10
385623,732368,55
386077,202548,7
386077,797549,1
386457,4331,3
386457,15540,7
386761,269563,1
387250,1290097,31
387271,542363,2
387271,631542,38
387271,947843,1
387271,1094647,6
387271,1177816,55
387271,1326170,6
387271,1562478,8
387282,633173,25
387282,1351115,107
387347,616970,14
387347,776626,2
387347,1368376,1
387710,1050873,1
388005,1552662,3
388176,166919,2
388176,1009603,1
388181,181697,1
388181,269784,2
388181,944246,1
388181,1341525,4
388315,11854,5
388315,67497,1
388315,199766,1
388315,223779,1
388315,320116,1
388315,329307,2
388315,330434,2
388315,354107,2
388315,369794,1
388315,406295,1
388315,457693,2
388315,494068,39
388315,544269,1
388315,644322,6
388315,667166,1
388315,804991,2
388315,820906,12
388315,962111,3
388315,995881,2
388315,1041796,13
388315,1301553,2
388315,1356292,1
388315,1451178,12
388315,1511370,9
388315,1580675,1
388433,572334,1
388433,720388,2
388433,1106697,5
388433,1201999,1
388433,1262219,30
388433,1294355,1
388433,1422026,9
388695,31277,6
389055,246288,1
389055,277913,1
389055,363598,4
389055,381315,7
389055,383187,2
389055,383390,3
389055,499454,3
389055,580906,2
389055,623579,3
389055,625243,10
389055,661143,7
389055,732094,8
389055,785689,4
389055,1058639,2
389055,1071915,20
389055,1174918,1
389055,1230593,2
389055,1324064,1
389055,1413579,7
389055,1440786,1
389055,1463616,3
389055,1476233,10
389055,1482802,2
389055,1560345,2
389079,82530,10
389079,165380,2
389079,210692,4
389079,352613,6
389079,479047,5
389079,598113,4
389079,1017907,1
389079,1094088,3
389079,1191476,2
389079,1262219,2
389079,1437830,1
389079,1564452,2
390427,667630,4
390846,33534,1
390846,138803,1
390846,259923,8
390846,341686,5
390846,368163,1
390846,564182,2
390983,15227,8
390983,101817,2
390983,206637,2
390983,247934,5
390983,319557,1
390983,457527,1
390983,569305,3
390983,676923,1
390983,720915,8
390983,746130,7
390983,774135,1
390983,802680,1
390983,882422,11
390983,1006458,38
390983,1009157,1
390983,1061290,5
390983,1073371,2
390983,1437830,3
390983,1462731,5
391062,468192,1
391062,743264,4
391062,751082,5
391062,1521417,1
391230,407126,10
391753,486708,1
391769,328365,15
391769,345467,2
391769,763414,11
391820,62590,1
392133,1028348,2
392739,109085,1
392739,115566,6
392739,135239,10
392739,237043,1
392739,255925,4
392739,421088,3
392739,467562,1
392739,964323,2
392739,1154230,3
392739,1304046,3
392739,1387406,1
392857,1587347,2
392886,30544,1
392886,33325,2
392886,44559,5
392886,71442,2
392886,88873,1
392886,149032,2
392886,231190,1
392886,354616,5
392886,462495,12
392886,545075,5
392886,557414,1
392886,581571,2
392886,664552,1
392886,675035,4
392886,698787,3
392886,715607,3
392886,826959,1
392886,858583,1
392886,902245,11
392886,1107024,2
392886,1141757,1
392886,1178233,5
392886,1193079,2
392886,1435526,31
392886,1526238,2
393000,80724,6
393000,242972,1
393000,256578,4
393000,395566,1
393000,571176,3
393000,660301,1
393000,736671,4
393000,811964,4
393000,831025,6
393000,1041716,5
393000,1135279,1
393000,1420874,3
393000,1457258,1
393208,492176,39
393399,194831,3
393399,1202732,22
393460,898814,1
393460,1546428,10
393602,311851,1
393602,725106,8
393602,1529736,4
393823,54554,46
393823,548008,13
393823,723332,66
393823,808752,15
393823,873913,7
393823,924378,2
393823,948796,10
393823,973079,31
393823,995680,11
393823,1075137,6
393823,1133538,21
393823,1292127,10
394088,1427607,14
394118,83521,2
394118,408228,11
394126,236926,1
395172,195925,12
395201,585124,4
395201,800323,1
395201,1016611,3
395411,229543,5
395411,790855,1
395411,956088,4
395566,13475,2
395566,28548,25
395566,93173,5
395566,135017,2
395566,141816,4
395566,152709,35
395566,156114,5
395566,240621,19
395566,242972,9
395566,256578,2
395566,324877,1
395566,346137,1
395566,368190,3
395566,379762,3
395566,393000,10
395566,415904,8
395566,457527,3
395566,500779,10
395566,503051,2
395566,510268,1
395566,536119,21
395566,571176,1
395566,653544,1
395566,660301,9
395566,736671,22
395566,811964,7
395566,870785,1
395566,948985,1
395566,985552,21
395566,1041716,26
395566,1110503,7
395566,1135279,2
395566,1265600,2
395566,1331495,1
395566,1376926,7
395566,1420488,2
395566,1420874,5
395566,1469686,6
395566,1478992,3
395566,1542031,10
395567,360141,1
395567,1578255,3
395722,37128,1
395722,67596,2
395722,140424,1
395722,223982,24
395722,430618,1
395722,686205,24
395722,787210,9
395722,891099,6
395722,992400,2
395722,1197288,2
395722,1288423,4
395722,1345328,1
395722,1406971,4
395722,1567862,6
396051,458625,2
396051,743264,17
396157,377154,60
396157,542856,11
396160,603121,2
396160,909898,2
396160,1437482,7
396554,1366,18
396554,30544,1
396554,50999,8
396554,98626,8
396554,108110,1
396554,147564,1
396554,181697,61
396554,231190,7
396554,236926,1
396554,269784,3
396554,274798,11
396554,289969,44
396554,466123,2
396554,473028,1
396554,528519,3
396554,545075,2
396554,581571,8
396554,675035,4
396554,826959,6
396554,915880,1
396554,944246,12
396554,980268,1
396554,1069393,3
396554,1341525,79
396554,1476360,2
396669,726442,1
396669,1168596,18
397394,143441,2
397394,461824,2
397394,1161197,16
397527,1273899,2
397527,1481873,12
397652,577486,1
397652,799790,3
397652,917316,8
397652,981911,9
397652,1428034,7
397652,1545759,135
397739,805490,2
397739,1026616,1
397739,1148751,29
398294,194451,11
398294,955415,2
398501,439881,16
398501,655554,2
398609,665886,4
398609,720242,30
399874,445704,5
399912,375585,11
399987,237799,6
399987,255444,2
399987,708579,3
399987,753616,1
399987,846651,3
399987,1419472,6
399987,1518116,2
400112,322004,1
400112,743761,2
400389,746855,1
400444,223416,1
400682,186843,17
400682,189298,1
400682,712444,2
400682,1469297,5
400872,174973,12
400872,739293,1
400872,777095,17
400872,783661,2
400872,935475,1
400872,1139921,1
400872,1164045,1
401984,1124585,11
402004,783308,1
402202,1115216,2
402202,1155508,5
402552,1347493,2
402555,2237,1
402555,53028,2
402555,104613,7
402555,196153,1
402555,216315,1
402555,243249,5
402555,247934,6
402555,357866,2
402555,410619,2
402555,461118,45
402555,585183,2
402555,612565,23
402555,617944,1
402555,720915,1
402555,746130,36
402555,882422,11
402555,974037,8
402555,986347,29
402555,1029248,1
402555,1292886,7
402555,1338486,21
402745,711628,1
403000,137540,2
403000,499454,2
403000,567054,1
403000,591371,11
403000,728954,1
403000,906660,1
403000,1092844,5
403000,1373851,1
403000,1396273,1
403000,1440786,2
